name,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
				AccountsPayable,,"12,663,000,000",,,,"13,778,000,000",,,,"6,503,000,000",,,,"6,490,000,000",,,,"6,860,000,000",,,,"5,504,000,000",,,,"5,371,000,000",,,,"4,899,000,000",,,,"4,619,000,000",,,,"4,546,000,000",,,,"4,413,000,000",,,,"4,002,000,000",,,"6,638,000,000","4,355,000,000","5,246,000,000","5,399,000,000","7,084,000,000","3,996,000,000","5,137,000,000","5,396,000,000","6,916,000,000","5,917,000,000","4,811,000,000","5,095,000,000","5,900,000,000","5,339,000,000","4,831,000,000","5,261,000,000","6,259,000,000","4,531,000,000","5,418,000,000","5,738,000,000","5,950,000,000","4,095,000,000","4,509,000,000","4,952,000,000","5,675,000,000","3,820,000,000","4,916,000,000","4,811,000,000","5,373,000,000","3,822,000,000","4,668,000,000","4,813,000,000","5,495,000,000","4,278,000,000","4,618,000,000","5,117,000,000","5,267,000,000","3,628,000,000","4,147,000,000","4,210,000,000","4,384,000,000","4,767,000,000","5,888,000,000","6,228,000,000","6,831,000,000","5,577,000,000","6,257,000,000","6,292,000,000","7,543,000,000","6,374,000,000","6,503,000,000","6,933,000,000","3,360,000,000","2,842,500,000","3,170,300,000","3,233,400,000","3,157,500,000","2,474,800,000","2,835,200,000","2,932,600,000","2,974,100,000","2,530,100,000","2,329,800,000","2,210,100,000","2,308,700,000","1,791,900,000","2,146,700,000","1,880,100,000","1,978,900,000","1,433,800,000","1,508,500,000","1,308,400,000","1,412,900,000","1,158,100,000","1,200,200,000","1,261,300,000","1,277,000,000","1,011,400,000",,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,000,000",,,,,,,,"212,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"4,138,000,000",,,,"3,984,000,000",,,,"2,976,000,000",,,,"2,365,000,000",,,,"2,270,000,000",,,,"2,340,000,000",,,,"2,224,000,000",,,,"1,904,000,000",,,,,,,,,,,,"1,484,000,000",,,,"1,614,000,000",,,,"1,625,000,000",,,,"1,953,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,521,000,000",,,,"1,468,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,397,000,000","5,711,000,000","10,224,000,000","12,676,000,000","10,018,000,000","8,857,000,000","21,923,000,000","19,158,000,000","3,489,000,000","3,790,000,000","5,992,000,000","5,918,000,000","6,009,000,000","6,172,000,000","3,338,000,000","4,865,000,000","5,698,000,000","3,687,000,000","5,312,000,000","5,755,000,000","5,950,000,000","4,563,000,000","3,119,000,000","2,771,000,000","4,376,000,000","2,164,000,000","3,216,000,000","4,695,000,000","3,687,000,000","1,512,000,000","2,219,000,000","3,556,000,000","4,815,000,000","3,614,000,000","2,569,000,000","3,447,000,000","3,160,000,000","3,055,000,000","4,062,000,000","4,084,000,000","2,822,000,000","2,350,000,000","1,823,000,000","2,241,000,000","2,642,000,000","1,206,000,000","1,142,000,000","2,187,000,000","3,771,000,000","3,529,000,000","2,050,000,000","2,861,000,000","2,945,000,000","3,280,000,000","1,947,000,000","2,399,000,000","1,759,000,000","2,682,000,000","2,692,000,000","2,303,000,000","2,754,000,000","2,310,000,000","1,609,000,000","1,523,000,000","3,405,000,000","4,093,000,000","5,216,000,000","5,354,000,000","2,332,000,000","2,457,000,000","1,855,000,000","1,781,000,000","1,820,000,000","1,663,000,000","585,000,000","867,000,000","780,000,000","829,000,000","454,000,000","175,000,000","1,974,000,000","2,502,000,000","2,481,000,000","2,837,000,000","2,459,000,000","2,415,000,000","1,734,000,000","2,017,000,000","2,028,000,000","2,123,000,000","2,600,000,000","2,400,000,000","4,200,000,000","2,863,000,000","2,100,000,000","1,500,000,000","3,000,000,000","4,304,000,000","4,700,000,000","6,200,000,000",,,,,,"117,600,000",,,,,,,,"181,400,000",,,,"128,900,000",,,,"337,300,000",,,,"513,800,000",,,,
			CurrentDebt,"5,397,000,000","5,711,000,000","10,224,000,000","12,676,000,000","10,018,000,000","8,857,000,000","21,923,000,000","19,158,000,000","3,489,000,000","3,790,000,000","5,992,000,000","5,918,000,000","6,009,000,000","6,172,000,000","3,338,000,000","4,865,000,000","5,698,000,000","3,687,000,000","5,312,000,000","5,755,000,000","5,950,000,000","4,563,000,000","3,119,000,000","2,771,000,000","4,376,000,000","2,164,000,000","3,216,000,000","4,695,000,000","3,687,000,000","1,512,000,000","2,219,000,000","3,556,000,000","4,815,000,000","3,614,000,000","2,569,000,000","3,447,000,000","3,160,000,000","3,055,000,000","4,062,000,000","4,084,000,000","2,822,000,000","2,350,000,000","1,823,000,000","2,241,000,000","2,642,000,000","1,206,000,000","1,142,000,000","2,187,000,000","3,771,000,000","3,529,000,000","2,050,000,000","2,861,000,000","2,945,000,000","3,280,000,000","1,947,000,000","2,399,000,000","1,759,000,000","2,682,000,000","2,692,000,000","2,303,000,000","2,754,000,000","2,310,000,000","1,609,000,000","1,523,000,000","3,405,000,000","4,093,000,000","5,216,000,000","5,354,000,000","2,332,000,000","2,457,000,000","1,855,000,000","1,781,000,000","1,820,000,000","1,663,000,000","585,000,000","867,000,000","780,000,000","829,000,000","454,000,000","175,000,000","1,974,000,000","2,502,000,000","2,481,000,000","2,837,000,000","2,459,000,000","2,415,000,000","1,734,000,000","2,017,000,000","2,028,000,000","2,123,000,000","2,600,000,000","2,400,000,000","4,200,000,000","2,863,000,000","2,100,000,000","1,500,000,000","3,000,000,000","4,304,000,000","4,700,000,000","6,200,000,000",,,,,,"117,600,000",,,,,,,,"181,400,000",,,,"128,900,000",,,,"337,300,000",,,,"513,800,000",,,,
		CurrentDeferredLiabilities,"4,303,000,000","4,116,000,000","3,707,000,000","4,891,000,000","5,024,000,000","4,722,000,000","4,730,000,000","4,281,000,000","3,434,000,000","4,591,000,000","4,459,000,000","4,788,000,000","4,292,000,000","4,568,000,000","4,382,000,000","4,423,000,000","3,640,000,000","4,025,000,000","4,041,000,000","4,066,000,000","3,526,000,000","3,927,000,000","3,913,000,000","3,816,000,000","3,359,000,000","3,533,000,000","3,756,000,000","3,886,000,000","3,419,000,000","3,389,000,000","3,464,000,000","3,572,000,000","2,916,000,000","2,806,000,000","3,032,000,000","3,369,000,000","2,693,000,000","2,671,000,000","3,102,000,000","3,569,000,000","2,807,000,000","2,541,000,000","2,566,000,000","2,932,000,000","2,341,000,000","2,112,000,000","2,697,000,000","2,786,000,000",,,,,,,,,"1,912,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"4,303,000,000","4,116,000,000","3,707,000,000","4,891,000,000","5,024,000,000","4,722,000,000","4,730,000,000","4,281,000,000","3,434,000,000","4,591,000,000","4,459,000,000","4,788,000,000","4,292,000,000","4,568,000,000","4,382,000,000","4,423,000,000","3,640,000,000","4,025,000,000","4,041,000,000","4,066,000,000","3,526,000,000","3,927,000,000","3,913,000,000","3,816,000,000","3,359,000,000","3,533,000,000","3,756,000,000","3,886,000,000","3,419,000,000","3,389,000,000","3,464,000,000","3,572,000,000","2,916,000,000","2,806,000,000","3,032,000,000","3,369,000,000","2,693,000,000","2,671,000,000","3,102,000,000","3,569,000,000","2,807,000,000","2,541,000,000","2,566,000,000","2,932,000,000","2,341,000,000","2,112,000,000","2,697,000,000","2,786,000,000",,,,,,,,,"1,912,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,"293,000,000","434,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"348,000,000",,,,,,,"2,341,000,000",,"2,697,000,000",,"2,195,000,000","2,082,000,000","2,743,000,000","2,996,000,000","2,354,000,000","2,162,000,000","2,461,000,000","2,482,000,000",,"1,611,000,000","1,848,000,000","2,069,000,000","1,582,000,000","1,519,000,000","1,596,000,000","1,812,000,000","1,600,000,000","2,435,000,000","1,524,000,000","1,684,000,000","1,273,000,000","2,117,000,000","1,149,000,000","1,171,000,000","836,000,000","2,336,000,000","967,000,000","929,000,000","703,000,000","1,568,000,000","853,000,000","916,000,000","698,000,000","1,622,000,000","786,000,000","892,000,000","718,000,000","1,664,000,000","782,000,000","893,000,000","817,000,000","635,000,000",,,,"995,000,000",,,,"582,000,000",,,,"200,200,000",,,,"267,400,000",,,,"291,000,000",,,,"381,000,000",,,,"296,200,000",,,,"200,300,000",,,,"250,900,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"86,614,000,000","86,658,000,000","86,269,000,000","75,944,000,000","71,378,000,000","68,754,000,000","68,526,000,000","65,627,000,000","27,929,000,000","27,906,000,000","28,507,000,000","29,564,000,000","30,776,000,000","31,190,000,000","29,607,000,000","27,175,000,000","25,082,000,000","27,868,000,000","24,696,000,000","25,181,000,000","23,127,000,000","23,193,000,000","22,034,000,000","22,568,000,000","22,438,000,000","22,716,000,000","21,760,000,000","19,778,000,000","20,174,000,000","21,387,000,000","23,317,000,000","23,761,000,000","22,774,000,000","20,127,000,000","22,101,000,000","22,597,000,000","20,930,000,000","20,583,000,000","17,417,000,000","17,473,000,000","18,464,000,000","18,864,000,000","19,215,000,000","19,739,000,000","19,689,000,000","18,758,000,000","18,580,000,000","18,547,000,000","18,382,000,000","17,239,000,000","17,528,000,000","19,101,000,000","18,682,000,000","17,489,000,000","17,363,000,000","16,457,000,000","16,540,000,000","16,625,000,000","16,216,000,000","17,033,000,000","16,792,000,000","16,532,000,000","17,649,000,000","18,407,000,000","16,940,000,000","15,964,000,000","16,245,000,000","16,827,000,000","17,487,000,000","17,100,000,000","18,173,000,000","18,851,000,000","18,801,000,000","18,347,000,000","20,025,000,000","20,352,000,000","20,384,000,000","14,426,000,000","16,061,000,000","15,143,000,000","13,781,000,000","12,169,000,000","12,732,000,000","12,987,000,000","14,563,000,000","14,997,000,000","15,770,000,000","15,999,000,000","16,307,000,000","14,465,000,000","12,334,000,000","12,063,000,000","10,653,000,000","11,056,000,000","12,676,000,000","14,488,000,000","11,342,000,000","9,960,000,000","9,141,000,000","7,765,000,000","4,792,000,000","4,912,300,000","4,836,900,000","4,762,600,000","5,033,200,000","4,458,200,000","4,010,500,000","4,254,100,000","4,218,600,000","3,899,500,000","3,587,600,000","4,018,100,000","4,569,000,000","3,802,800,000","3,784,600,000","4,065,700,000","4,249,800,000","3,698,300,000","3,718,400,000","3,503,300,000","3,646,000,000","2,838,000,000","3,468,800,000","2,344,700,000","2,400,000,000","1,837,100,000","2,749,600,000","1,960,900,000","1,702,300,000","1,712,400,000"
		LongTermDebtAndCapitalLeaseObligation,"52,878,000,000","52,917,000,000","54,197,000,000","42,770,000,000","38,057,000,000","38,129,000,000","36,311,000,000","37,803,000,000","17,176,000,000","17,084,000,000","17,681,000,000","18,766,000,000","20,082,000,000","19,119,000,000","18,849,000,000","16,788,000,000","14,792,000,000","16,483,000,000","15,129,000,000","15,367,000,000","12,965,000,000","12,773,000,000","12,154,000,000","12,186,000,000","12,167,000,000","12,676,000,000","12,920,000,000","10,909,000,000","11,714,000,000","13,050,000,000","12,784,000,000","13,381,000,000","12,633,000,000","10,981,000,000","12,454,000,000","12,582,000,000","11,226,000,000","11,210,000,000","9,176,000,000","8,688,000,000","9,933,000,000","10,354,000,000","10,804,000,000","11,000,000,000","11,189,000,000","11,721,000,000","12,552,000,000","12,541,000,000","12,232,000,000","11,110,000,000","11,522,000,000","12,929,000,000","12,785,000,000","12,166,000,000","11,728,000,000","10,290,000,000","10,629,000,000","10,843,000,000","9,974,000,000","10,519,000,000","10,449,000,000","10,157,000,000","10,925,000,000","11,664,000,000","10,309,000,000","9,734,000,000","9,352,000,000","9,961,000,000","10,827,000,000","10,643,000,000","12,056,000,000","12,932,000,000","13,079,000,000","12,467,000,000","14,664,000,000","14,765,000,000","14,987,000,000","8,940,000,000","10,482,000,000","9,661,000,000","8,341,000,000","6,959,000,000","7,249,000,000","7,706,000,000","9,091,000,000","9,278,000,000","10,367,000,000","10,523,000,000","11,077,000,000","9,562,000,000","9,372,000,000","9,050,000,000","7,803,000,000","8,205,000,000","9,488,000,000","11,348,000,000","9,364,000,000","8,038,000,000","7,005,000,000","5,840,000,000","2,775,000,000","2,984,300,000","3,362,200,000","3,186,200,000","3,665,400,000","2,819,300,000","2,550,900,000","2,717,800,000","2,654,400,000","2,385,800,000","1,959,200,000","2,290,300,000","2,819,800,000","2,041,000,000","2,118,600,000","2,345,400,000","2,562,400,000","2,084,900,000","2,121,700,000","1,913,300,000","2,008,900,000","1,247,300,000","1,911,200,000","841,200,000","919,200,000","346,800,000","423,800,000","529,500,000","540,000,000","823,100,000"
			LongTermDebt,"52,878,000,000","52,917,000,000","54,197,000,000","42,770,000,000","38,057,000,000","38,129,000,000","36,311,000,000","37,803,000,000","17,176,000,000","17,084,000,000","17,681,000,000","18,766,000,000","20,082,000,000","19,119,000,000","18,849,000,000","16,788,000,000","14,792,000,000","16,483,000,000","15,129,000,000","15,367,000,000","12,965,000,000","12,773,000,000","12,154,000,000","12,186,000,000","12,167,000,000","12,676,000,000","12,920,000,000","10,909,000,000","11,714,000,000","12,776,000,000","12,784,000,000","13,381,000,000","12,633,000,000","10,697,000,000","12,454,000,000","12,582,000,000","11,226,000,000","10,922,000,000","9,176,000,000","8,688,000,000","9,933,000,000","10,130,000,000","10,804,000,000","11,000,000,000","11,189,000,000","11,495,000,000","12,552,000,000","12,541,000,000","12,232,000,000","11,110,000,000","11,522,000,000","12,929,000,000","12,785,000,000","11,892,000,000","11,728,000,000","10,290,000,000","10,629,000,000","10,843,000,000","9,974,000,000","10,519,000,000","10,449,000,000","10,157,000,000","10,925,000,000","11,664,000,000","10,309,000,000","9,395,000,000","9,352,000,000","9,961,000,000","10,827,000,000","10,643,000,000","12,056,000,000","12,932,000,000","13,079,000,000","12,467,000,000","14,664,000,000","14,765,000,000","14,987,000,000","8,940,000,000","10,482,000,000","9,661,000,000","8,341,000,000","6,959,000,000","7,249,000,000","7,706,000,000","9,091,000,000","9,278,000,000","10,367,000,000","10,523,000,000","11,077,000,000","9,562,000,000","9,372,000,000","9,050,000,000","7,803,000,000","8,205,000,000","9,488,000,000","11,348,000,000","9,364,000,000","8,038,000,000","7,005,000,000","5,840,000,000","2,775,000,000","2,984,300,000","3,362,200,000","3,186,200,000","3,665,400,000","2,819,300,000","2,550,900,000","2,717,800,000","2,654,400,000","2,385,800,000","1,959,200,000","2,290,300,000","2,819,800,000","2,041,000,000","2,118,600,000","2,345,400,000","2,562,400,000","2,084,900,000","2,121,700,000","1,913,300,000","2,008,900,000","1,247,300,000","1,911,200,000","841,200,000","919,200,000","346,800,000","423,800,000","529,500,000","540,000,000","823,100,000"
			LongTermCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"274,000,000",,,,"284,000,000",,,,"288,000,000",,,,"224,000,000",,,,"226,000,000",,,,,,,,"274,000,000",,,,,,,,,,,,"339,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"7,201,000,000","7,288,000,000","7,055,000,000","7,965,000,000","8,364,000,000","7,902,000,000","10,404,000,000","11,208,000,000","3,177,000,000","3,109,000,000","3,222,000,000","2,949,000,000","2,826,000,000","4,480,000,000","4,177,000,000","4,006,000,000","3,888,000,000","3,679,000,000","4,076,000,000","4,044,000,000","3,874,000,000","4,051,000,000","4,113,000,000","4,388,000,000","4,414,000,000","4,098,000,000","4,360,000,000","4,228,000,000","3,987,000,000","4,348,000,000","3,485,000,000","3,090,000,000","2,854,000,000","2,471,000,000","3,150,000,000","3,206,000,000","2,879,000,000","3,099,000,000","2,905,000,000","2,841,000,000","2,577,000,000","2,874,000,000","3,246,000,000","3,085,000,000","2,958,000,000","2,069,000,000","2,636,000,000","2,360,000,000","2,380,000,000","2,350,000,000","2,258,000,000","2,321,000,000","2,225,000,000","2,573,000,000","2,451,000,000","2,646,000,000","2,596,000,000","2,651,000,000","2,453,000,000","2,399,000,000","2,430,000,000","2,430,000,000","3,113,000,000","3,036,000,000","2,881,000,000","2,950,000,000","2,804,000,000","2,894,000,000","2,744,000,000","2,712,000,000","2,961,000,000","2,720,000,000","2,611,000,000","2,597,000,000","2,286,000,000","2,364,000,000","2,526,000,000","2,730,000,000","2,922,000,000","2,783,000,000","2,744,000,000","2,833,000,000","2,854,000,000","2,558,000,000","2,718,000,000","2,660,000,000","2,733,000,000","2,804,000,000","2,764,000,000","2,488,000,000","1,941,000,000","1,870,000,000","1,804,000,000","1,679,000,000","2,028,000,000","1,979,000,000","902,000,000","743,000,000","987,000,000","852,000,000","1,147,000,000","1,067,300,000","787,100,000","748,600,000","683,600,000","939,000,000","707,700,000","698,900,000","689,300,000","673,000,000","765,000,000","874,100,000","865,300,000","889,000,000","805,300,000","779,900,000","788,500,000","753,900,000","739,500,000","726,400,000","766,600,000","748,800,000","670,000,000","577,400,000","577,400,000","577,600,000",,,,
			NonCurrentDeferredTaxesLiabilities,"7,201,000,000","7,288,000,000","7,055,000,000","7,965,000,000","8,364,000,000","7,902,000,000","10,404,000,000","11,208,000,000","3,177,000,000","3,109,000,000","3,222,000,000","2,949,000,000","2,826,000,000","4,480,000,000","4,177,000,000","4,006,000,000","3,888,000,000","3,679,000,000","4,076,000,000","4,044,000,000","3,874,000,000","4,051,000,000","4,113,000,000","4,388,000,000","4,414,000,000","4,098,000,000","4,360,000,000","4,228,000,000","3,987,000,000","4,050,000,000","3,485,000,000","3,090,000,000","2,854,000,000","2,251,000,000","3,150,000,000","3,206,000,000","2,879,000,000","2,866,000,000","2,905,000,000","2,841,000,000","2,577,000,000","2,630,000,000","3,246,000,000","3,085,000,000","2,958,000,000","1,819,000,000","2,636,000,000","2,360,000,000","2,380,000,000","2,350,000,000","2,258,000,000","2,321,000,000","2,225,000,000","2,573,000,000","2,451,000,000","2,646,000,000","2,596,000,000","2,651,000,000","2,453,000,000","2,399,000,000","2,430,000,000","2,430,000,000","3,113,000,000","3,036,000,000","2,881,000,000","2,950,000,000","2,804,000,000","2,894,000,000","2,744,000,000","2,712,000,000","2,961,000,000","2,720,000,000","2,611,000,000","2,597,000,000","2,286,000,000","2,364,000,000","2,526,000,000","2,730,000,000","2,922,000,000","2,783,000,000","2,744,000,000","2,833,000,000","2,854,000,000","2,558,000,000","2,718,000,000","2,660,000,000","2,733,000,000","2,804,000,000","2,764,000,000","2,488,000,000","1,941,000,000","1,870,000,000","1,804,000,000","1,679,000,000","2,028,000,000","1,979,000,000","902,000,000","743,000,000","987,000,000","852,000,000","1,147,000,000","1,067,300,000","787,100,000","748,600,000","683,600,000","939,000,000","707,700,000","698,900,000","689,300,000","673,000,000","765,000,000","874,100,000","865,300,000","889,000,000","805,300,000","779,900,000","788,500,000","753,900,000","739,500,000","726,400,000","766,600,000","748,800,000","670,000,000","577,400,000","577,400,000","577,600,000",,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"298,000,000",,,,"220,000,000",,,,"233,000,000",,,,"244,000,000",,,,"250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,"6,451,000,000",,,,"4,783,000,000",,,,"2,712,000,000",,,,"3,281,000,000",,,,"5,184,000,000",,,,"3,940,000,000",,,,"3,481,000,000",,,,"2,091,000,000",,,,"4,828,000,000",,,,"4,223,000,000",,,,"3,378,000,000",,,,"3,069,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,"6,451,000,000",,,,"4,783,000,000",,,,"2,712,000,000",,,,"3,281,000,000",,,,"5,184,000,000",,,,"3,940,000,000",,,,"3,481,000,000",,,,"2,091,000,000",,,,"4,828,000,000",,,,"4,223,000,000",,,,"3,378,000,000",,,,"3,069,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"9,330,000,000","9,249,000,000","9,162,000,000","9,096,000,000","9,029,000,000","8,963,000,000","8,897,000,000","1,103,000,000","1,124,000,000","1,123,000,000","1,137,000,000","1,150,000,000","1,142,000,000","1,148,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,"2,353,000,000","2,659,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
